Date,Open,High,Low,Close,Adj Close,Volume
2021-04-29,121053.000000,121498.000000,119703.000000,120066.000000,120066.000000,8500200
2021-04-30,120064.000000,120125.000000,118894.000000,118894.000000,118894.000000,11093200
2021-05-03,118951.000000,119904.000000,118528.000000,119209.000000,119209.000000,8888300
2021-05-04,119209.000000,119293.000000,117631.000000,117712.000000,117712.000000,8765500
2021-05-05,117725.000000,119734.000000,117725.000000,119564.000000,119564.000000,9059100
2021-05-06,119577.000000,119966.000000,119071.000000,119921.000000,119921.000000,8779600
2021-05-07,119922.000000,122038.000000,119922.000000,122038.000000,122038.000000,8865100
2021-05-10,122038.000000,122772.000000,121795.000000,121909.000000,121909.000000,8219100
2021-05-11,121904.000000,122964.000000,120145.000000,122964.000000,122964.000000,7988600
2021-05-12,122964.000000,122964.000000,119458.000000,119710.000000,119710.000000,9405200
2021-05-13,119711.000000,121426.000000,119711.000000,120706.000000,120706.000000,9356200
2021-05-14,120719.000000,122195.000000,120719.000000,121881.000000,121881.000000,10136300
2021-05-17,121880.000000,123074.000000,121680.000000,122938.000000,122938.000000,7408100
2021-05-18,122937.000000,123544.000000,122550.000000,122980.000000,122980.000000,7840100
2021-05-19,122976.000000,123013.000000,121595.000000,122636.000000,122636.000000,8825300
2021-05-20,122636.000000,122734.000000,122136.000000,122701.000000,122701.000000,7906400
2021-05-21,122701.000000,122799.000000,121760.000000,122592.000000,122592.000000,9493600
2021-05-24,122592.000000,124167.000000,122526.000000,124032.000000,124032.000000,8186300
2021-05-25,124032.000000,124696.000000,122701.000000,122988.000000,122988.000000,8914500
2021-05-26,122988.000000,124256.000000,122988.000000,123989.000000,123989.000000,8258400
2021-05-27,123989.000000,124537.000000,123470.000000,124367.000000,124367.000000,0
2021-05-28,124367.000000,125698.000000,124284.000000,125561.000000,125561.000000,8838500
2021-05-31,125561.000000,126216.000000,125540.000000,126216.000000,126216.000000,5946500
2021-06-01,126218.000000,128363.000000,126218.000000,128267.000000,128267.000000,12496100
2021-06-02,128268.000000,129601.000000,128167.000000,129601.000000,129601.000000,12781100
2021-06-04,129600.000000,130137.000000,129148.000000,130126.000000,130126.000000,9814800
2021-06-07,130125.000000,131190.000000,129498.000000,130776.000000,130776.000000,9655400
2021-06-08,130776.000000,130776.000000,129230.000000,129787.000000,129787.000000,10346600
2021-06-09,129800.000000,130882.000000,129281.000000,129907.000000,129907.000000,9833700
2021-06-10,129911.000000,130527.000000,129526.000000,130076.000000,130076.000000,8537900
2021-06-11,130076.000000,130294.000000,128678.000000,129441.000000,129441.000000,7748200
2021-06-14,129441.000000,131084.000000,129441.000000,130208.000000,130208.000000,8155700
2021-06-15,130208.000000,130436.000000,129304.000000,130091.000000,130091.000000,7211500
2021-06-16,130091.000000,130283.000000,128345.000000,129259.000000,129259.000000,12879400
2021-06-17,129259.000000,129919.000000,127576.000000,128057.000000,128057.000000,9664700
2021-06-18,128050.000000,128796.000000,127595.000000,128405.000000,128405.000000,12432000
2021-06-21,128405.000000,129412.000000,128048.000000,129265.000000,129265.000000,7333600
2021-06-22,129242.000000,129259.000000,127803.000000,128767.000000,128767.000000,9328000
2021-06-23,128769.000000,129901.000000,128182.000000,128428.000000,128428.000000,7988900
2021-06-24,128433.000000,129541.000000,128428.000000,129514.000000,129514.000000,7237000
2021-06-25,129513.000000,129748.000000,126697.000000,127256.000000,127256.000000,9363800
2021-06-28,127255.000000,128067.000000,126629.000000,127429.000000,127429.000000,8155600
2021-06-29,127429.000000,127507.000000,126184.000000,127327.000000,127327.000000,7777900
2021-06-30,127323.000000,127323.000000,126199.000000,126802.000000,126802.000000,9098600
2021-07-01,126802.000000,127204.000000,124994.000000,125666.000000,125666.000000,9292000
2021-07-02,125667.000000,127672.000000,125667.000000,127622.000000,127622.000000,7434800
2021-07-05,127622.000000,127633.000000,126531.000000,126920.000000,126920.000000,5255600
2021-07-06,126919.000000,126919.000000,124866.000000,125095.000000,125095.000000,7651300
2021-07-07,125096.000000,127249.000000,125094.000000,127019.000000,127019.000000,8151400
2021-07-08,127013.000000,127013.000000,124310.000000,125428.000000,125428.000000,8881400
2021-07-12,125428.000000,127782.000000,125428.000000,127594.000000,127594.000000,7421600
2021-07-13,127594.000000,128420.000000,126441.000000,128168.000000,128168.000000,7152000
2021-07-14,128169.000000,129620.000000,128085.000000,128407.000000,128407.000000,0
2021-07-15,128407.000000,128976.000000,126922.000000,127468.000000,127468.000000,7418600
2021-07-16,127468.000000,128010.000000,125808.000000,125960.000000,125960.000000,7355800
2021-07-19,125958.000000,125958.000000,123317.000000,124395.000000,124395.000000,9210200
2021-07-20,124395.000000,125631.000000,123631.000000,125401.000000,125401.000000,7627500
2021-07-21,125404.000000,126112.000000,125247.000000,125929.000000,125929.000000,7148900
2021-07-22,125930.000000,126428.000000,125416.000000,126147.000000,126147.000000,6480400
2021-07-23,126140.000000,126204.000000,124422.000000,125053.000000,125053.000000,6051800
2021-07-26,125058.000000,126214.000000,125006.000000,126004.000000,126004.000000,6325500
2021-07-27,126004.000000,126026.000000,123670.000000,124612.000000,124612.000000,7313800
2021-07-28,124615.000000,126712.000000,124542.000000,126286.000000,126286.000000,9038200
2021-07-29,126285.000000,126476.000000,124917.000000,125675.000000,125675.000000,7488400
2021-07-30,125672.000000,125673.000000,121748.000000,121801.000000,121801.000000,9399200
2021-08-02,121803.000000,124536.000000,121797.000000,122516.000000,122516.000000,8565400
2021-08-03,122516.000000,123765.000000,120807.000000,123577.000000,123577.000000,9391300
2021-08-04,123577.000000,123587.000000,121072.000000,121801.000000,121801.000000,9164200
2021-08-05,121801.000000,123541.000000,121128.000000,121633.000000,121633.000000,10913000
2021-08-06,121633.000000,123287.000000,121568.000000,122810.000000,122810.000000,7499200
2021-08-09,122809.000000,123597.000000,122258.000000,123019.000000,123019.000000,7171500
2021-08-10,123021.000000,123513.000000,122061.000000,122202.000000,122202.000000,8297600
2021-08-11,122203.000000,122756.000000,120827.000000,122056.000000,122056.000000,8685200
2021-08-12,122056.000000,122095.000000,120534.000000,120701.000000,120701.000000,11066000
2021-08-13,120701.000000,121275.000000,120045.000000,121194.000000,121194.000000,10642200
2021-08-16,121191.000000,121191.000000,118684.000000,119180.000000,119180.000000,9741700
2021-08-17,119179.000000,119179.000000,116248.000000,117904.000000,117904.000000,11218200
2021-08-18,117904.000000,118739.000000,116489.000000,116643.000000,116643.000000,11745800
2021-08-19,116641.000000,117453.000000,114801.000000,117165.000000,117165.000000,10525900
2021-08-20,117163.000000,118308.000000,116040.000000,118053.000000,118053.000000,8929300
2021-08-23,118053.000000,118445.000000,117062.000000,117472.000000,117472.000000,7853000
2021-08-24,117474.000000,120463.000000,117474.000000,120211.000000,120211.000000,9181000
2021-08-25,120210.000000,120818.000000,119226.000000,120818.000000,120818.000000,7520100
2021-08-26,120817.000000,120833.000000,118719.000000,118724.000000,118724.000000,8426900
2021-08-27,118725.000000,120678.000000,118721.000000,120678.000000,120678.000000,7323600
2021-08-30,120677.000000,120684.000000,119354.000000,119740.000000,119740.000000,6391900
2021-08-31,119738.000000,120157.000000,117911.000000,118781.000000,118781.000000,11535600
2021-09-01,118793.000000,119942.000000,118067.000000,119396.000000,119396.000000,9523000
2021-09-02,119394.000000,119397.000000,116534.000000,116677.000000,116677.000000,9862800
2021-09-03,116679.000000,117396.000000,115583.000000,116933.000000,116933.000000,12517500
2021-09-06,116926.000000,117981.000000,116156.000000,117869.000000,117869.000000,5111300
2021-09-08,117866.000000,117866.000000,113172.000000,113413.000000,113413.000000,12254400
2021-09-09,113413.000000,116354.000000,112435.000000,115361.000000,115361.000000,13890600
2021-09-10,115370.000000,116896.000000,114286.000000,114286.000000,114286.000000,11155700
2021-09-13,114300.000000,117046.000000,114300.000000,116404.000000,116404.000000,9253400
2021-09-14,116405.000000,117270.000000,115809.000000,116181.000000,116181.000000,9034100
2021-09-15,116191.000000,116312.000000,114741.000000,115063.000000,115063.000000,9456800
2021-09-16,115062.000000,115062.000000,113395.000000,113794.000000,113794.000000,10685500
2021-09-17,113794.000000,113794.000000,111157.000000,111439.000000,111439.000000,14827600
2021-09-20,111435.000000,111435.000000,107520.000000,108844.000000,108844.000000,11500200
2021-09-21,108859.000000,110923.000000,108859.000000,110250.000000,110250.000000,11247700
2021-09-22,110252.000000,113321.000000,110251.000000,112282.000000,112282.000000,12158600
2021-09-23,112282.000000,114330.000000,112281.000000,114064.000000,114064.000000,11476300
2021-09-24,114062.000000,114062.000000,112505.000000,113283.000000,113283.000000,9121200
2021-09-27,113283.000000,114432.000000,112360.000000,113583.000000,113583.000000,10739700
2021-09-28,113584.000000,113584.000000,109981.000000,110124.000000,110124.000000,13190800
2021-09-29,110125.000000,112028.000000,110125.000000,111107.000000,111107.000000,11372600
2021-09-30,111117.000000,112371.000000,110743.000000,110979.000000,110979.000000,13160600
2021-10-01,110980.000000,113020.000000,110980.000000,112900.000000,112900.000000,10779100
2021-10-04,112900.000000,112900.000000,109979.000000,110393.000000,110393.000000,11814200
2021-10-05,110397.000000,111691.000000,110087.000000,110458.000000,110458.000000,10379000
2021-10-06,110454.000000,110614.000000,108180.000000,110560.000000,110560.000000,13279200
2021-10-07,110563.000000,111522.000000,110563.000000,110585.000000,110585.000000,10646000
2021-10-08,110586.000000,114172.000000,110586.000000,112833.000000,112833.000000,12871400
2021-10-11,112834.000000,113982.000000,112052.000000,112180.000000,112180.000000,10283700
2021-10-13,112180.000000,114159.000000,111807.000000,113456.000000,113456.000000,11732700
2021-10-14,113457.000000,113881.000000,112708.000000,113185.000000,113185.000000,8956200
2021-10-15,113189.000000,114776.000000,113049.000000,114648.000000,114648.000000,11174900
2021-10-18,114647.000000,114927.000000,112841.000000,114428.000000,114428.000000,11201300
2021-10-19,114422.000000,114422.000000,109947.000000,110673.000000,110673.000000,14129200
2021-10-20,110677.000000,112023.000000,110176.000000,110786.000000,110786.000000,11735800
2021-10-21,110767.000000,110767.000000,105714.000000,107735.000000,107735.000000,16507700
2021-10-22,107714.000000,107749.000000,102854.000000,106296.000000,106296.000000,21165700
2021-10-25,106298.000000,109372.000000,106296.000000,108715.000000,108715.000000,11512100
2021-10-26,108713.000000,108713.000000,106321.000000,106420.000000,106420.000000,10762200
2021-10-27,106433.000000,108224.000000,106045.000000,106363.000000,106363.000000,10831300
2021-10-28,106369.000000,107210.000000,105282.000000,105705.000000,105705.000000,11502900
2021-10-29,105707.000000,105954.000000,103430.000000,103501.000000,103501.000000,12595800
2021-11-01,103514.000000,106136.000000,103514.000000,105551.000000,105551.000000,10734800
2021-11-03,105547.000000,106754.000000,104205.000000,105617.000000,105617.000000,14696900
2021-11-04,105617.000000,105627.000000,102835.000000,103412.000000,103412.000000,12084000
2021-11-05,103412.000000,105555.000000,103412.000000,104824.000000,104824.000000,12595000
2021-11-08,104824.000000,105679.000000,104182.000000,104781.000000,104781.000000,9358000
2021-11-09,104783.000000,106674.000000,104783.000000,105535.000000,105535.000000,11021200
2021-11-10,105535.000000,107407.000000,105140.000000,105968.000000,105968.000000,12277400
2021-11-11,105988.000000,108669.000000,105988.000000,107725.000000,107725.000000,12661400
2021-11-12,107576.000000,107915.000000,105842.000000,106312.000000,106312.000000,13248100
2021-11-16,106336.000000,106971.000000,104113.000000,104508.000000,104508.000000,11579400
2021-11-17,104405.000000,105535.000000,102551.000000,102945.000000,102945.000000,12832200
2021-11-18,102948.000000,103757.000000,102014.000000,102524.000000,102524.000000,10905700
2021-11-19,102426.000000,103975.000000,102143.000000,103035.000000,103035.000000,11101500
2021-11-22,103036.000000,104613.000000,102122.000000,102122.000000,102122.000000,10410000
2021-11-23,102124.000000,103692.000000,101736.000000,103663.000000,103663.000000,13032400
2021-11-24,103652.000000,105041.000000,102464.000000,104514.000000,104514.000000,10466600
2021-11-25,104514.000000,106400.000000,104514.000000,105811.000000,105811.000000,7890400
2021-11-26,105810.000000,105810.000000,101495.000000,102224.000000,102224.000000,10969100
2021-11-29,102227.000000,104149.000000,102226.000000,102814.000000,102814.000000,10283300
2021-11-30,102814.000000,103066.000000,100075.000000,101915.000000,101915.000000,18195100
2021-12-01,101916.000000,104087.000000,100727.000000,100775.000000,100775.000000,13762900
2021-12-02,100785.000000,104466.000000,100785.000000,104466.000000,104466.000000,14846500
2021-12-03,104466.000000,104466.000000,104466.000000,104466.000000,104466.000000,14581500
2021-12-06,105070.000000,107498.000000,105070.000000,106859.000000,106859.000000,11127500
2021-12-07,106868.000000,108655.000000,106868.000000,107558.000000,107558.000000,11773100
2021-12-08,107558.000000,108521.000000,107309.000000,108096.000000,108096.000000,13166800
2021-12-09,106573.000000,106754.000000,105890.000000,106291.000000,106291.000000,11082900
2021-12-10,106296.000000,108275.000000,106296.000000,107617.000000,107617.000000,10466000
2021-12-13,107758.000000,109493.000000,107383.000000,107383.000000,107383.000000,12512300
2021-12-14,107387.000000,109148.000000,106445.000000,106760.000000,106760.000000,11604300
2021-12-15,106763.000000,107603.000000,105697.000000,107431.000000,107431.000000,12663100
2021-12-16,107433.000000,109034.000000,107433.000000,108212.000000,108212.000000,13754600
2021-12-17,108324.000000,108324.000000,106518.000000,107322.000000,107322.000000,14934300
2021-12-20,107171.000000,107171.000000,104358.000000,105020.000000,105020.000000,10570000
2021-12-21,105020.000000,105906.000000,105020.000000,105500.000000,105500.000000,9041600
2021-12-22,105499.000000,105711.000000,104386.000000,105244.000000,105244.000000,8052900
2021-12-23,105251.000000,105453.000000,104637.000000,104891.000000,104891.000000,7283600
2021-12-27,104892.000000,105694.000000,104798.000000,105531.000000,105531.000000,7594900
2021-12-28,105555.000000,105652.000000,104503.000000,104864.000000,104864.000000,7509000
2021-12-29,104863.000000,105190.000000,103851.000000,104107.000000,104107.000000,6590000
2021-12-30,104106.000000,105269.000000,104106.000000,104822.000000,104822.000000,11138100
